,example_index,split
23046,23046,train
23047,23047,train
23048,23048,train
23049,23049,test
23050,23050,test
23051,23051,train
23052,23052,test
23053,23053,train
23054,23054,train
23055,23055,train
23056,23056,train
23057,23057,train
23058,23058,train
23059,23059,train
23060,23060,train
23061,23061,train
23062,23062,train
23063,23063,train
23064,23064,train
23065,23065,train
23066,23066,test
23067,23067,train
23068,23068,train
23069,23069,train
23070,23070,valid
23071,23071,valid
23072,23072,train
23073,23073,train
23074,23074,test
23075,23075,valid
23076,23076,test
23077,23077,train
23078,23078,train
23079,23079,train
23080,23080,train
23081,23081,train
23082,23082,train
23083,23083,train
23084,23084,train
23085,23085,train
23086,23086,train
23087,23087,train
23088,23088,test
23089,23089,train
23090,23090,train
23091,23091,train
23092,23092,train
23093,23093,valid
23094,23094,train
23095,23095,train
23096,23096,train
23097,23097,train
23098,23098,train
23099,23099,train
23100,23100,train
23101,23101,train
23102,23102,valid
23103,23103,train
23104,23104,test
23105,23105,test
23106,23106,train
23107,23107,train
23108,23108,test
23109,23109,valid
23110,23110,train
23111,23111,train
23112,23112,valid
23113,23113,train
23114,23114,train
23115,23115,train
23116,23116,test
23117,23117,train
23118,23118,train
23119,23119,train
23120,23120,train
23121,23121,train
23122,23122,train
23123,23123,test
23124,23124,train
23125,23125,train
23126,23126,train
23127,23127,train
23128,23128,train
23129,23129,train
23130,23130,train
23131,23131,train
23132,23132,train
23133,23133,train
23134,23134,train
23135,23135,valid
23136,23136,test
23137,23137,train
23138,23138,train
23139,23139,train
23140,23140,test
23141,23141,train
23142,23142,train
23143,23143,train
23144,23144,train
23145,23145,test
23146,23146,valid
23147,23147,train
23148,23148,train
23149,23149,train
23150,23150,train
23151,23151,train
23152,23152,train
23153,23153,train
23154,23154,train
23155,23155,test
23156,23156,valid
23157,23157,train
23158,23158,train
23159,23159,test
23160,23160,valid
23161,23161,test
23162,23162,train
23163,23163,test
23164,23164,train
23165,23165,train
23166,23166,train
23167,23167,valid
23168,23168,train
23169,23169,train
23170,23170,train
23171,23171,train
23172,23172,train
23173,23173,valid
23174,23174,test
23175,23175,train
23176,23176,train
23177,23177,train
23178,23178,train
23179,23179,train
23180,23180,train
23181,23181,train
23182,23182,train
23183,23183,train
23184,23184,test
23185,23185,train
23186,23186,test
23187,23187,valid
23188,23188,train
23189,23189,train
23190,23190,train
23191,23191,train
23192,23192,train
23193,23193,test
23194,23194,train
23195,23195,train
23196,23196,train
23197,23197,train
23198,23198,train
23199,23199,train
23200,23200,train
23201,23201,train
23202,23202,train
23203,23203,train
23204,23204,valid
23205,23205,train
23206,23206,test
23207,23207,train
23208,23208,train
23209,23209,train
23210,23210,train
23211,23211,train
23212,23212,train
23213,23213,test
23214,23214,train
23215,23215,train
23216,23216,train
23217,23217,train
23218,23218,train
23219,23219,train
23220,23220,train
23221,23221,train
23222,23222,train
23223,23223,train
23224,23224,train
23225,23225,train
23226,23226,train
23227,23227,valid
23228,23228,train
23229,23229,train
23230,23230,train
23231,23231,train
23232,23232,train
23233,23233,train
23234,23234,train
23235,23235,train
23236,23236,train
23237,23237,test
23238,23238,train
23239,23239,train
23240,23240,train
23241,23241,train
23242,23242,train
23243,23243,train
23244,23244,test
23245,23245,test
23246,23246,train
23247,23247,test
23248,23248,train
23249,23249,valid
23250,23250,test
23251,23251,valid
23252,23252,train
23253,23253,train
23254,23254,train
23255,23255,train
23256,23256,test
23257,23257,train
23258,23258,train
23259,23259,test
23260,23260,valid
23261,23261,train
23262,23262,train
23263,23263,valid
23264,23264,train
23265,23265,train
23266,23266,train
23267,23267,train
23268,23268,train
23269,23269,train
23270,23270,train
23271,23271,train
23272,23272,train
23273,23273,train
23274,23274,test
23275,23275,train
23276,23276,train
23277,23277,test
23278,23278,train
23279,23279,valid
23280,23280,train
23281,23281,train
23282,23282,train
23283,23283,train
23284,23284,train
23285,23285,train
23286,23286,valid
23287,23287,train
23288,23288,train
23289,23289,train
23290,23290,train
23291,23291,train
23292,23292,valid
23293,23293,train
23294,23294,train
23295,23295,train
23296,23296,train
23297,23297,train
23298,23298,valid
23299,23299,test
23300,23300,train
23301,23301,train
23302,23302,train
23303,23303,train
23304,23304,train
23305,23305,train
23306,23306,train
23307,23307,test
23308,23308,valid
23309,23309,test
23310,23310,train
23311,23311,train
23312,23312,train
23313,23313,train
23314,23314,valid
23315,23315,train
23316,23316,valid
23317,23317,train
23318,23318,train
23319,23319,train
23320,23320,train
23321,23321,train
23322,23322,train
23323,23323,test
23324,23324,train
23325,23325,train
23326,23326,train
23327,23327,train
23328,23328,train
23329,23329,train
23330,23330,train
23331,23331,train
23332,23332,train
23333,23333,train
23334,23334,train
23335,23335,train
23336,23336,train
23337,23337,train
23338,23338,train
23339,23339,test
23340,23340,train
23341,23341,train
23342,23342,train
23343,23343,train
23344,23344,test
23345,23345,train
23346,23346,train
23347,23347,train
23348,23348,train
23349,23349,train
23350,23350,train
23351,23351,train
23352,23352,train
23353,23353,train
23354,23354,test
23355,23355,train
23356,23356,train
23357,23357,train
23358,23358,train
23359,23359,train
23360,23360,train
23361,23361,test
23362,23362,train
23363,23363,train
23364,23364,train
23365,23365,valid
23366,23366,valid
23367,23367,train
23368,23368,valid
23369,23369,train
23370,23370,train
23371,23371,test
23372,23372,train
23373,23373,valid
23374,23374,test
23375,23375,train
23376,23376,train
23377,23377,train
23378,23378,train
23379,23379,valid
23380,23380,train
23381,23381,train
23382,23382,train
23383,23383,train
23384,23384,valid
23385,23385,train
23386,23386,test
23387,23387,train
23388,23388,train
23389,23389,train
23390,23390,train
23391,23391,train
23392,23392,train
23393,23393,test
23394,23394,valid
23395,23395,train
23396,23396,valid
23397,23397,train
23398,23398,train
23399,23399,train
23400,23400,train
23401,23401,train
23402,23402,train
23403,23403,train
23404,23404,valid
23405,23405,test
23406,23406,train
23407,23407,train
23408,23408,train
23409,23409,valid
23410,23410,train
23411,23411,test
23412,23412,train
23413,23413,train
23414,23414,train
23415,23415,train
23416,23416,train
23417,23417,valid
23418,23418,train
23419,23419,train
23420,23420,train
23421,23421,train
23422,23422,train
23423,23423,train
23424,23424,train
23425,23425,test
23426,23426,valid
23427,23427,train
23428,23428,train
23429,23429,test
23430,23430,valid
23431,23431,valid
23432,23432,valid
23433,23433,train
23434,23434,valid
23435,23435,train
23436,23436,train
23437,23437,train
23438,23438,train
23439,23439,train
23440,23440,valid
23441,23441,train
23442,23442,train
23443,23443,train
23444,23444,valid
23445,23445,train
23446,23446,train
23447,23447,train
23448,23448,train
23449,23449,train
23450,23450,train
23451,23451,train
23452,23452,train
23453,23453,train
23454,23454,train
23455,23455,test
23456,23456,train
23457,23457,train
23458,23458,train
23459,23459,train
23460,23460,train
23461,23461,train
23462,23462,train
23463,23463,train
23464,23464,train
23465,23465,test
23466,23466,train
23467,23467,train
23468,23468,train
23469,23469,train
23470,23470,test
23471,23471,valid
23472,23472,train
23473,23473,train
23474,23474,train
23475,23475,train
23476,23476,train
23477,23477,train
23478,23478,train
23479,23479,train
23480,23480,train
23481,23481,train
23482,23482,train
23483,23483,valid
23484,23484,train
23485,23485,train
23486,23486,train
23487,23487,train
23488,23488,valid
23489,23489,train
23490,23490,train
23491,23491,test
23492,23492,train
23493,23493,train
23494,23494,train
23495,23495,test
23496,23496,train
23497,23497,train
23498,23498,train
23499,23499,train
23500,23500,train
23501,23501,train
23502,23502,train
23503,23503,train
23504,23504,test
23505,23505,train
23506,23506,train
23507,23507,train
23508,23508,test
23509,23509,valid
23510,23510,train
23511,23511,valid
23512,23512,train
23513,23513,train
23514,23514,train
23515,23515,train
23516,23516,test
23517,23517,train
23518,23518,train
23519,23519,train
23520,23520,valid
23521,23521,train
23522,23522,train
23523,23523,valid
23524,23524,train
23525,23525,train
23526,23526,train
23527,23527,train
23528,23528,train
23529,23529,train
23530,23530,train
23531,23531,train
23532,23532,train
23533,23533,train
23534,23534,train
23535,23535,train
23536,23536,train
23537,23537,train
23538,23538,train
23539,23539,train
23540,23540,test
23541,23541,train
23542,23542,train
23543,23543,train
23544,23544,train
23545,23545,valid
23546,23546,train
23547,23547,train
23548,23548,train
23549,23549,train
23550,23550,train
23551,23551,train
23552,23552,train
23553,23553,train
23554,23554,train
23555,23555,test
23556,23556,train
23557,23557,train
23558,23558,train
23559,23559,train
23560,23560,test
23561,23561,train
23562,23562,train
23563,23563,train
23564,23564,train
23565,23565,train
23566,23566,train
23567,23567,train
23568,23568,train
23569,23569,train
23570,23570,train
23571,23571,train
23572,23572,train
23573,23573,train
23574,23574,train
23575,23575,valid
23576,23576,test
23577,23577,train
23578,23578,train
23579,23579,train
23580,23580,valid
23581,23581,train
23582,23582,train
23583,23583,train
23584,23584,train
23585,23585,train
23586,23586,train
23587,23587,test
23588,23588,train
23589,23589,valid
23590,23590,valid
23591,23591,train
23592,23592,train
23593,23593,train
23594,23594,valid
23595,23595,train
23596,23596,train
23597,23597,train
23598,23598,train
23599,23599,train
23600,23600,train
23601,23601,train
23602,23602,train
23603,23603,train
23604,23604,train
23605,23605,train
23606,23606,train
23607,23607,train
23608,23608,train
23609,23609,train
23610,23610,train
23611,23611,train
23612,23612,train
23613,23613,valid
23614,23614,train
23615,23615,train
23616,23616,valid
23617,23617,train
23618,23618,train
23619,23619,train
23620,23620,train
23621,23621,valid
23622,23622,test
23623,23623,train
23624,23624,train
23625,23625,train
23626,23626,test
23627,23627,test
23628,23628,train
23629,23629,train
23630,23630,train
23631,23631,train
23632,23632,train
23633,23633,train
23634,23634,train
23635,23635,train
23636,23636,test
23637,23637,train
23638,23638,train
23639,23639,train
23640,23640,train
23641,23641,train
23642,23642,train
23643,23643,test
23644,23644,train
23645,23645,train
23646,23646,train
23647,23647,train
23648,23648,train
23649,23649,train
23650,23650,train
23651,23651,train
23652,23652,train
23653,23653,valid
23654,23654,train
23655,23655,train
23656,23656,test
23657,23657,train
23658,23658,train
23659,23659,train
23660,23660,train
23661,23661,train
23662,23662,train
23663,23663,valid
23664,23664,train
23665,23665,valid
23666,23666,train
23667,23667,train
23668,23668,test
23669,23669,train
23670,23670,train
23671,23671,train
23672,23672,train
23673,23673,train
23674,23674,train
23675,23675,train
23676,23676,train
23677,23677,train
23678,23678,train
23679,23679,train
23680,23680,test
23681,23681,train
23682,23682,valid
23683,23683,train
23684,23684,train
23685,23685,train
23686,23686,valid
23687,23687,train
23688,23688,test
23689,23689,valid
23690,23690,train
23691,23691,train
23692,23692,test
23693,23693,train
23694,23694,train
23695,23695,train
23696,23696,test
23697,23697,train
23698,23698,train
23699,23699,train
